TestCode,CountAppearances,AverageMonthAppearing,StandardDeviationMonthAppearing,ColumnAppearingIn
-2713,14,1112,25.575572136512,OTHER_CONDITION_2
D171,35,1289,72.9479842309664,OTHER_CONDITION_2
R631,101,1306,81.8945760362586,OTHER_CONDITION_2
T834,13,1319,76.1940000329794,OTHER_CONDITION_2
M7909,398,1312,42.6421594049594,OTHER_CONDITION_2
W023,42,1307,71.8341303032385,OTHER_CONDITION_2
I742,45,1323,85.1891359792363,OTHER_CONDITION_2
X060,7,1258,72.969008424646,OTHER_CONDITION_2
-7991,332,1075,63.7022295312062,OTHER_CONDITION_2
S824,10,1255,76.8707428812231,OTHER_CONDITION_2
E848 D,7,1390,43.1641385543917,OTHER_CONDITION_2
E90199,23,1004,17.4455675197742,OTHER_CONDITION_2
J441,1197,1315,79.0645727726929,OTHER_CONDITION_2
U820,6,1406,6.73547820624422,OTHER_CONDITION_2
F020 A,36,1351,77.3092070329501,OTHER_CONDITION_2
M2176,11,1334,70.6665666094205,OTHER_CONDITION_2
D361,36,1317,72.3285932175193,OTHER_CONDITION_2
J100,50,1392,36.732352419708,OTHER_CONDITION_2
G255,19,1294,73.2491941555977,OTHER_CONDITION_2
C782 D,506,1365,43.9598723748361,OTHER_CONDITION_2
Q999,49,1308,87.4188642292343,OTHER_CONDITION_2
H920,116,1301,72.8094322068984,OTHER_CONDITION_2
L899,389,1392,20.4850207352505,OTHER_CONDITION_2
I952,590,1352,65.9494265083567,OTHER_CONDITION_2
W194,639,1306,72.9575532290682,OTHER_CONDITION_2
M462,8,1333,18.9279649498528,OTHER_CONDITION_2
I844,24,1275,80.5701490196182,OTHER_CONDITION_2
M235,13,1341,75.5782834091711,OTHER_CONDITION_2
Z841,32,1321,71.9524652674564,OTHER_CONDITION_2
M112,11,1347,58.2148059892298,OTHER_CONDITION_2
Q870,275,1337,62.602162395262,OTHER_CONDITION_2
-4379,633,1085,50.4321690341163,OTHER_CONDITION_2
-8160,30,1044,47.3454533616802,OTHER_CONDITION_2
O994,6,1332,80.7010945815903,OTHER_CONDITION_2
S669,17,1289,78.6837489761463,OTHER_CONDITION_2
N500,23,1307,80.3995457482296,OTHER_CONDITION_2
D696,1001,1312,76.3939493317724,OTHER_CONDITION_2
-75619,41,994,18.3235154790818,OTHER_CONDITION_2
S059,30,1306,81.1170928881249,OTHER_CONDITION_2
-5621,447,1071,52.6926529508927,OTHER_CONDITION_2
T251,12,1228,36.3779611936427,OTHER_CONDITION_2
-V440,6,1099,55.0578483657562,OTHER_CONDITION_2
G971,23,1326,81.0128814233987,OTHER_CONDITION_2
M960,11,1338,80.7599135485153,OTHER_CONDITION_2
M8198,180,1273,77.8658181106677,OTHER_CONDITION_2
I455,67,1310,83.5883037442465,OTHER_CONDITION_2
V021,10,1271,65.579807190256,OTHER_CONDITION_2
R490,211,1301,65.2451481822068,OTHER_CONDITION_2
I110,207,1277,47.002752674391,OTHER_CONDITION_2
-9052,8,1117,47.1047465002959,OTHER_CONDITION_2
Q620,49,1314,60.9683479830498,OTHER_CONDITION_2
A044,27,1341,66.895525979033,OTHER_CONDITION_2
V039,23,1287,87.5149902461663,OTHER_CONDITION_2
-V643,80,1096,45.5519177992531,OTHER_CONDITION_2
M160,123,1273,71.6723044997658,OTHER_CONDITION_2
Z489,21,1262,71.9177440188577,OTHER_CONDITION_2
Q934,6,1341,40.4211165935182,OTHER_CONDITION_2
E612,36,1348,61.2385590221642,OTHER_CONDITION_2
S010,303,1285,81.4483183232794,OTHER_CONDITION_2
Z130,7,1228,51.2403300981904,OTHER_CONDITION_2
-7289,52,1095,34.7257299384583,OTHER_CONDITION_2
-2113,34,1084,55.7538596859015,OTHER_CONDITION_2
C080,7,1374,28.9926098958255,OTHER_CONDITION_2
T658,15,1341,81.9563182142668,OTHER_CONDITION_2
N924,16,1279,92.226871536084,OTHER_CONDITION_2
-4549,62,1069,49.7137575962797,OTHER_CONDITION_2
W070,228,1316,82.9068294647613,OTHER_CONDITION_2
K130,30,1278,78.1711649809753,OTHER_CONDITION_2
X000,50,1311,83.0977197064277,OTHER_CONDITION_2
Z998,26,1316,84.529366767733,OTHER_CONDITION_2
M1398,40,1275,49.9766035003967,OTHER_CONDITION_2
-2895,10,1056,35.5323014234159,OTHER_CONDITION_2
-4532,19,1039,50.4803244630503,OTHER_CONDITION_2
I5099D,18,1396,12.7428052236356,OTHER_CONDITION_2
L271,15,1362,72.429078611919,OTHER_CONDITION_2
-6149,11,1033,55.0913291313115,OTHER_CONDITION_2
-6215,9,1072,57.3541628829155,OTHER_CONDITION_2
Z988,406,1310,78.0989201242613,OTHER_CONDITION_2
C400,12,1369,80.6868244285499,OTHER_CONDITION_2
C919,36,1257,61.6167623039816,OTHER_CONDITION_2
I780,116,1314,86.725280990139,OTHER_CONDITION_2
Y520,199,1304,77.5881055061573,OTHER_CONDITION_2
H259,36,1316,73.9972972479401,OTHER_CONDITION_2
M360 A,6,1385,81.6300598227564,OTHER_CONDITION_2
E228,10,1365,2.54732975657321,OTHER_CONDITION_2
-3751,10,1115,41.5222831742191,OTHER_CONDITION_2
D630 A,508,1323,63.5298135628053,OTHER_CONDITION_2
D381,68,1279,69.938871779411,OTHER_CONDITION_2
-8000,6,1015,29.9243490600314,OTHER_CONDITION_2
L439,23,1305,71.6891070054658,OTHER_CONDITION_2
M009,30,1282,71.5273759985733,OTHER_CONDITION_2
M2558,11,1317,94.1682247122387,OTHER_CONDITION_2
J181 D,415,1344,60.750501694583,OTHER_CONDITION_2
M179,1767,1330,68.8336325628232,OTHER_CONDITION_2
T507,8,1388,30.3900242090817,OTHER_CONDITION_2
M799,9,1303,66.8015302552606,OTHER_CONDITION_2
M779,10,1290,53.7334987590502,OTHER_CONDITION_2
C830,86,1353,60.551515641738,OTHER_CONDITION_2
I279,771,1302,82.5679612793276,OTHER_CONDITION_2
-2959,99,1092,43.2299251391991,OTHER_CONDITION_2
F1124,166,1307,59.7328948692689,OTHER_CONDITION_2
-5921,12,1077,47.8263113840698,OTHER_CONDITION_2
C493,21,1349,58.4248397923515,OTHER_CONDITION_2
E91999,8,1010,18.6772397777157,OTHER_CONDITION_2
N900,7,1303,71.3228741775906,OTHER_CONDITION_2
N002,7,1261,49.2201081634233,OTHER_CONDITION_2
M142 A,11,1292,89.2693574627842,OTHER_CONDITION_2
N61X,86,1319,74.8520154264818,OTHER_CONDITION_2
-72952,6,1065,60.1653277782695,OTHER_CONDITION_2
E92890,8,998,21.1216713353844,OTHER_CONDITION_2
A4109,26,1293,13.6755818326478,OTHER_CONDITION_2
N486,45,1286,70.7530775288121,OTHER_CONDITION_2
I868,65,1311,66.5501473731246,OTHER_CONDITION_2
K622,12,1292,67.9484541711034,OTHER_CONDITION_2
-7470,7,1054,36.7669623957371,OTHER_CONDITION_2
H531,239,1309,75.098867596046,OTHER_CONDITION_2
M8693,7,1335,101.634499204608,OTHER_CONDITION_2
W548,15,1347,63.8910531034407,OTHER_CONDITION_2
A5731,80,1102,46.3138440630736,OTHER_CONDITION_2
G378,12,1359,80.2811348080028,OTHER_CONDITION_2
F03X4,29,1331,34.0187937047036,OTHER_CONDITION_2
-6824,6,1067,53.0311229373846,OTHER_CONDITION_2
G360,14,1353,44.1687572938062,OTHER_CONDITION_2
W441,10,1336,80.2917596436054,OTHER_CONDITION_2
D269,11,1326,60.6582078685016,OTHER_CONDITION_2
K382,17,1290,82.4702709358662,OTHER_CONDITION_2
G631 A,12,1311,72.3528286812742,OTHER_CONDITION_2
T230,33,1282,85.8290452003283,OTHER_CONDITION_2
X618,21,1318,50.0186155822204,OTHER_CONDITION_2
K600,9,1336,67.7478986964006,OTHER_CONDITION_2
-4150,12,1060,56.086513260292,OTHER_CONDITION_2
K611,16,1296,58.9332602752187,OTHER_CONDITION_2
M479,130,1317,73.9447875381014,OTHER_CONDITION_2
T387,13,1243,81.9688808993836,OTHER_CONDITION_2
G961,8,1387,26.7247878516236,OTHER_CONDITION_2
F82X,23,1318,76.3020055269241,OTHER_CONDITION_2
E9363,9,1095,48.4871116896026,OTHER_CONDITION_2
T463,32,1256,62.4783107527415,OTHER_CONDITION_2
T827,404,1306,78.1583138833531,OTHER_CONDITION_2
F133,10,1361,60.6432189119265,OTHER_CONDITION_2
B374,21,1408,18.5134442783551,OTHER_CONDITION_2
T458,11,1355,61.515999397054,OTHER_CONDITION_2
I602,7,1377,26.4007575648882,OTHER_CONDITION_2
-V498,47,1126,22.5533184678673,OTHER_CONDITION_2
Y850,288,1282,72.8735122008525,OTHER_CONDITION_2
Z635,25,1339,72.5817240541086,OTHER_CONDITION_2
F028 A,161,1342,72.1140691901057,OTHER_CONDITION_2
E059,976,1278,70.5765488426024,OTHER_CONDITION_2
-2953,8,1097,48.0773186796911,OTHER_CONDITION_2
Q828,17,1271,86.4221002508318,OTHER_CONDITION_2
Z978,86,1289,73.7994287047975,OTHER_CONDITION_2
-2520,24,1087,51.2559469861715,OTHER_CONDITION_2
M7982,15,1315,63.4659263662308,OTHER_CONDITION_2
F106,286,1318,69.8605983517252,OTHER_CONDITION_2
-2765,157,1109,33.3681844594107,OTHER_CONDITION_2
-3730,6,1059,62.1238011286061,OTHER_CONDITION_2
N821,9,1372,39.5172254986482,OTHER_CONDITION_2
Z033,94,1321,57.4986138712705,OTHER_CONDITION_2
-2918,40,1081,47.8801321142915,OTHER_CONDITION_2
J13X D,6,1379,22.0786473015624,OTHER_CONDITION_2
K824,234,1351,57.8240877472632,OTHER_CONDITION_2
K700,92,1350,72.8840192878959,OTHER_CONDITION_2
T814,2332,1303,76.4132803899405,OTHER_CONDITION_2
-2880,49,1128,26.5204003109511,OTHER_CONDITION_2
I771,469,1311,79.8752550325758,OTHER_CONDITION_2
W009,114,1324,79.6300272248662,OTHER_CONDITION_2
T368,20,1285,81.419301345436,OTHER_CONDITION_2
-5709,15,1115,47.5885140203661,OTHER_CONDITION_2
N368,59,1295,85.329029348526,OTHER_CONDITION_2
M7979,456,1397,18.6522879706314,OTHER_CONDITION_2
-4919,224,1018,49.0589395356889,OTHER_CONDITION_2
X648,7,1302,47.4722976863254,OTHER_CONDITION_2
E9299,99,1059,56.1395708220145,OTHER_CONDITION_2
S198,7,1293,71.374265070022,OTHER_CONDITION_2
Q775,14,1281,2.56776295504156,OTHER_CONDITION_2
V470,17,1313,83.2667135669181,OTHER_CONDITION_2
T402,1041,1290,78.3703783281064,OTHER_CONDITION_2
E92399,6,1006,17.1658575861098,OTHER_CONDITION_2
I698,57,1241,66.5579392197724,OTHER_CONDITION_2
F140,19,1361,73.0634987788098,OTHER_CONDITION_2
S312,6,1338,84.5261300821633,OTHER_CONDITION_2
K402,43,1322,77.3466331596253,OTHER_CONDITION_2
Z480,43,1278,59.085059844163,OTHER_CONDITION_2
-7915,23,1050,56.1102810219628,OTHER_CONDITION_2
E8189,6,1039,68.5645681091918,OTHER_CONDITION_2
F161,338,1246,65.0682943512757,OTHER_CONDITION_2
-7962,9,1098,30.260443559943,OTHER_CONDITION_2
Z573,12,1275,79.3278582271644,OTHER_CONDITION_2
W040,33,1320,82.5060374283064,OTHER_CONDITION_2
Z954,751,1292,81.449591718577,OTHER_CONDITION_2
Q383,9,1270,34.5100629446615,OTHER_CONDITION_2
A5170,8,1076,69.5346778850052,OTHER_CONDITION_2
I211,166,1239,45.790828776077,OTHER_CONDITION_2
M051 D,42,1307,60.7172384333595,OTHER_CONDITION_2
R80X,229,1279,80.3906649157259,OTHER_CONDITION_2
Z806,18,1304,64.5664272622527,OTHER_CONDITION_2
L982,30,1325,64.7724576063602,OTHER_CONDITION_2
E88299,80,1009,36.3674548484204,OTHER_CONDITION_2
Q539,9,1252,35.9041935031412,OTHER_CONDITION_2
E214,7,1404,0.786795792497626,OTHER_CONDITION_2
M2441,47,1327,72.714094235317,OTHER_CONDITION_2
T915,9,1345,66.1211010192662,OTHER_CONDITION_2
L408,25,1380,47.5837157019075,OTHER_CONDITION_2
M4807,12,1360,63.0859802895295,OTHER_CONDITION_2
G936,65,1337,77.561272304794,OTHER_CONDITION_2
-8134,71,1060,54.3553847110146,OTHER_CONDITION_2
-5109,37,1080,55.4655020884324,OTHER_CONDITION_2
-2738,20,1111,31.523550093958,OTHER_CONDITION_2
Y453,209,1313,74.6742394728861,OTHER_CONDITION_2
T399,41,1220,62.4457715961932,OTHER_CONDITION_2
E8959,8,1084,37.1519563030382,OTHER_CONDITION_2
M890,13,1304,78.9629091766571,OTHER_CONDITION_2
-V582,7,1051,38.453435043786,OTHER_CONDITION_2
-V540,17,995,36.1784791407987,OTHER_CONDITION_2
M7961,27,1318,94.9624907206765,OTHER_CONDITION_2
L721,65,1297,78.3059918868576,OTHER_CONDITION_2
D469 D,33,1295,63.2360446935517,OTHER_CONDITION_2
W518,6,1343,49.5718334002969,OTHER_CONDITION_2
T221,12,1282,73.1739314402633,OTHER_CONDITION_2
-1579,24,1055,53.9568903337905,OTHER_CONDITION_2
K800,203,1344,66.0565842374836,OTHER_CONDITION_2
T781,51,1291,68.1502031990985,OTHER_CONDITION_2
O244,9,1353,54.6925751613302,OTHER_CONDITION_2
D414,284,1304,68.8298536125153,OTHER_CONDITION_2
Y842,391,1295,78.9547978006653,OTHER_CONDITION_2
-1733,33,1069,52.5530215663911,OTHER_CONDITION_2
W080,102,1294,78.6806299283211,OTHER_CONDITION_2
-7860,357,1081,52.7055348023121,OTHER_CONDITION_2
Q078,8,1340,12.8062484748657,OTHER_CONDITION_2
P073,61,1276,65.6645058033968,OTHER_CONDITION_2
D140,7,1288,81.2664635334785,OTHER_CONDITION_2
-5353,14,1075,54.4749160946256,OTHER_CONDITION_2
X610,1641,1308,59.0412402324497,OTHER_CONDITION_2
W126,32,1313,70.4508236175213,OTHER_CONDITION_2
C901,8,1311,80.1605531774469,OTHER_CONDITION_2
M1392,11,1283,78.8239695893219,OTHER_CONDITION_2
B978,661,1380,44.540319729464,OTHER_CONDITION_2
-9898,6,1048,53.0977086762377,OTHER_CONDITION_2
N814,88,1301,79.7484542880778,OTHER_CONDITION_2
S8200,71,1283,77.8060220186981,OTHER_CONDITION_2
W205,13,1256,74.5588736571688,OTHER_CONDITION_2
-73308,18,1079,62.7430698201596,OTHER_CONDITION_2
Q858,41,1325,59.1317256268555,OTHER_CONDITION_2
-2989,1006,1081,50.08382236247,OTHER_CONDITION_2
E8147,375,1048,60.3176735864421,OTHER_CONDITION_2
-4929,213,1066,57.0594311079197,OTHER_CONDITION_2
R292,7,1304,83.9503821710578,OTHER_CONDITION_2
M8617,47,1367,42.7329876455829,OTHER_CONDITION_2
M8445,43,1301,97.2380201265913,OTHER_CONDITION_2
V193,76,1289,94.8790948079662,OTHER_CONDITION_2
E870,376,1347,66.6681707631748,OTHER_CONDITION_2
A7133,37,1106,30.3896862937577,OTHER_CONDITION_2
-7532,6,1076,37.092676725556,OTHER_CONDITION_2
K630,67,1303,85.1461350549149,OTHER_CONDITION_2
-3002,14,1074,55.8331501828502,OTHER_CONDITION_2
M0809,10,1377,29.8181525621959,OTHER_CONDITION_2
-V608,30,1051,70.7273297418602,OTHER_CONDITION_2
V199,33,1294,83.0489655674176,OTHER_CONDITION_2
H019,23,1308,71.5094731003039,OTHER_CONDITION_2
-4560,10,1054,55.5806721002108,OTHER_CONDITION_2
K740,56,1326,61.8564293921233,OTHER_CONDITION_2
W174,35,1298,90.266133128189,OTHER_CONDITION_2
-7302,14,1102,35.522473926321,OTHER_CONDITION_2
E781,35,1282,76.9934843909239,OTHER_CONDITION_2
K567,451,1351,62.0157584341351,OTHER_CONDITION_2
M2571,8,1273,86.7993375550759,OTHER_CONDITION_2
-2732,11,1118,39.1368229304682,OTHER_CONDITION_2
Q824,14,1250,37.3313791351424,OTHER_CONDITION_2
Z274,15,1204,35.3003439886128,OTHER_CONDITION_2
I441,255,1325,70.9877660612661,OTHER_CONDITION_2
-9968,22,1119,30.8348835459127,OTHER_CONDITION_2
S311,31,1307,65.6829628815812,OTHER_CONDITION_2
-8820,25,1041,53.5682430798943,OTHER_CONDITION_2
G440,31,1322,65.3964090954594,OTHER_CONDITION_2
M2427,6,1379,43.3728025379961,OTHER_CONDITION_2
E8241,6,1117,41.111636633277,OTHER_CONDITION_2
D150,8,1337,89.5496669851031,OTHER_CONDITION_2
-2870,8,1108,49.0917508345343,OTHER_CONDITION_2
S835,21,1278,91.5163789659958,OTHER_CONDITION_2
-4511,231,1077,56.7931642419339,OTHER_CONDITION_2
C66X,62,1320,74.4243411050172,OTHER_CONDITION_2
S934,25,1260,93.2814379534683,OTHER_CONDITION_2
-4141,21,1065,61.8359966054602,OTHER_CONDITION_2
F319,1282,1343,58.7835223116925,OTHER_CONDITION_2
S651,13,1297,83.1450693914117,OTHER_CONDITION_2
L739,30,1292,72.1431288099058,OTHER_CONDITION_2
-9970,8,1094,23.9210009346241,OTHER_CONDITION_2
R938,186,1351,48.2605628216164,OTHER_CONDITION_2
-5718,27,1066,64.3268895404462,OTHER_CONDITION_2
N323,484,1262,80.6222044578929,OTHER_CONDITION_2
-V579,40,1131,35.8607617148492,OTHER_CONDITION_2
-9988,48,1094,56.7498828380082,OTHER_CONDITION_2
K255,27,1316,74.3190358408879,OTHER_CONDITION_2
Y521,87,1325,75.8315956632114,OTHER_CONDITION_2
H100,64,1311,68.7003626726177,OTHER_CONDITION_2
R412,68,1307,90.8125741139859,OTHER_CONDITION_2
T920,17,1314,72.4498812567529,OTHER_CONDITION_2
K076,47,1335,59.9424793661591,OTHER_CONDITION_2
H699,6,1278,111.535943384484,OTHER_CONDITION_2
-3559,16,1097,55.3446399090885,OTHER_CONDITION_2
I971,17,1247,25.7247877713774,OTHER_CONDITION_2
E144 D,10,1305,69.6072314250945,OTHER_CONDITION_2
-73309,121,1049,58.0052089899902,OTHER_CONDITION_2
-7580,35,1100,37.6980038702095,OTHER_CONDITION_2
Q564,12,1284,47.0135377021633,OTHER_CONDITION_2
B960,31,1363,58.1512303515401,OTHER_CONDITION_2
Z921,8680,1326,69.1555777503014,OTHER_CONDITION_2
Y498,20,1371,46.6008809494339,OTHER_CONDITION_2
J219,116,1332,83.1200839197392,OTHER_CONDITION_2
K380,9,1339,65.4187366976083,OTHER_CONDITION_2
G479,46,1344,71.3196959739476,OTHER_CONDITION_2
V793,12,1323,93.6270405773499,OTHER_CONDITION_2
D474,59,1380,14.3759328719264,OTHER_CONDITION_2
-8604,17,1045,58.3218125878251,OTHER_CONDITION_2
E9389,6,1065,64.4918599514698,OTHER_CONDITION_2
G454,20,1272,68.6862431641152,OTHER_CONDITION_2
M4899,6,1255,58.4568216720684,OTHER_CONDITION_2
M6597,16,1368,45.6840143449179,OTHER_CONDITION_2
I950,15,1320,78.1407765022912,OTHER_CONDITION_2
L208,33,1312,81.31170151356,OTHER_CONDITION_2
K279,377,1255,56.5636034513104,OTHER_CONDITION_2
M2335,7,1293,59.0012106413311,OTHER_CONDITION_2
E232,136,1317,72.8555854343099,OTHER_CONDITION_2
X130,8,1260,77.9885522734862,OTHER_CONDITION_2
I4209,55,1403,17.2575460486975,OTHER_CONDITION_2
D141,6,1344,50.8120720564197,OTHER_CONDITION_2
I672,109,1238,66.7902320720463,OTHER_CONDITION_2
W256,15,1249,72.1288529547741,OTHER_CONDITION_2
-4309,20,1049,51.5031680170204,OTHER_CONDITION_2
W409,14,1286,80.369510647747,OTHER_CONDITION_2
S0280,105,1320,75.304856606805,OTHER_CONDITION_2
X440,85,1315,72.9834638421444,OTHER_CONDITION_2
D694,33,1298,93.4589725251385,OTHER_CONDITION_2
-7861,21,1066,53.0854208306004,OTHER_CONDITION_2
G129,11,1377,45.6438784106223,OTHER_CONDITION_2
S299,100,1331,81.2874460718811,OTHER_CONDITION_2
K709 D,168,1308,59.542700566579,OTHER_CONDITION_2
-4319,43,1068,55.8040592005261,OTHER_CONDITION_2
M673,7,1335,79.7567731113962,OTHER_CONDITION_2
Q230,27,1308,60.1599956052611,OTHER_CONDITION_2
Y573,6,1327,63.616821674774,OTHER_CONDITION_2
-5321,6,1070,51.394227950876,OTHER_CONDITION_2
E8788,530,1095,55.3834573638534,OTHER_CONDITION_2
-9679,123,1077,57.412507826355,OTHER_CONDITION_2
W318,15,1298,94.9881195578834,OTHER_CONDITION_2
D508,1266,1316,71.360589402333,OTHER_CONDITION_2
B968,6359,1259,71.5373677877017,OTHER_CONDITION_2
S817,29,1317,70.7357359117403,OTHER_CONDITION_2
-2429,118,1066,57.4980931099899,OTHER_CONDITION_2
Q269,10,1419,5.12510162499253,OTHER_CONDITION_2
H409,1018,1289,68.5670700488568,OTHER_CONDITION_2
C503,77,1300,45.5787084095964,OTHER_CONDITION_2
-9212,10,1077,68.4421085459987,OTHER_CONDITION_2
D236,13,1220,56.3853499794731,OTHER_CONDITION_2
R599,67,1344,55.1406326707017,OTHER_CONDITION_2
L298,12,1220,18.2580409848969,OTHER_CONDITION_2
-4787,7,1122,29.2672415606855,OTHER_CONDITION_2
-9430,7,1057,59.7793562074013,OTHER_CONDITION_2
G001,10,1259,73.7925018774491,OTHER_CONDITION_2
C787,10995,1330,67.1666992761206,OTHER_CONDITION_2
-5770,66,1060,61.6965825501565,OTHER_CONDITION_2
J110,23,1340,85.8554028447165,OTHER_CONDITION_2
X601,24,1330,64.2835092789542,OTHER_CONDITION_2
Z728,33,1302,76.3944359785768,OTHER_CONDITION_2
M5496,65,1273,94.264256216235,OTHER_CONDITION_2
-V254,11,1058,68.9990777276962,OTHER_CONDITION_2
J385,24,1335,76.9378513542886,OTHER_CONDITION_2
E9503,137,1080,59.6061974655231,OTHER_CONDITION_2
D800,12,1345,31.6840462674656,OTHER_CONDITION_2
D219,11,1275,70.8178200480901,OTHER_CONDITION_2
-6909,18,1070,47.4145947029989,OTHER_CONDITION_2
X598,16,1311,66.6742079068061,OTHER_CONDITION_2
Y911,31,1247,20.2940215784855,OTHER_CONDITION_2
F233,7,1267,101.393387593171,OTHER_CONDITION_2
D237,14,1251,75.4726134741297,OTHER_CONDITION_2
M0299,22,1370,27.4080911995618,OTHER_CONDITION_2
-1541,66,1088,49.738319897243,OTHER_CONDITION_2
-2892,10,1059,69.0739539270133,OTHER_CONDITION_2
C796,256,1327,63.2623707918916,OTHER_CONDITION_2
-3331,9,1077,57.0163231988087,OTHER_CONDITION_2
S328,19,1257,75.8694631495212,OTHER_CONDITION_2
Q248,82,1353,66.5542593446631,OTHER_CONDITION_2
I712,246,1340,69.618400482541,OTHER_CONDITION_2
D333,32,1318,77.4833423825676,OTHER_CONDITION_2
L818,8,1314,55.14898652093,OTHER_CONDITION_2
T784,75,1329,75.9703166309646,OTHER_CONDITION_2
M8986,8,1285,72.1382601081324,OTHER_CONDITION_2
-57159,38,1003,18.0489298611398,OTHER_CONDITION_2
R932,510,1333,67.0216158519741,OTHER_CONDITION_2
E91793,7,1010,60.7536007163361,OTHER_CONDITION_2
T484,14,1259,77.1232779386354,OTHER_CONDITION_2
T861 D,28,1296,20.2603099366776,OTHER_CONDITION_2
Z538,13,1196,31.1577870251991,OTHER_CONDITION_2
Q311,35,1307,78.6983604198525,OTHER_CONDITION_2
M2557,74,1342,59.8417959334482,OTHER_CONDITION_2
I212,29,1252,42.6413037813967,OTHER_CONDITION_2
A4102,34,1293,13.5512495230648,OTHER_CONDITION_2
C924,15,1344,34.6241039079523,OTHER_CONDITION_2
T363,25,1239,72.1018492596879,OTHER_CONDITION_2
S831,19,1245,73.9770787956275,OTHER_CONDITION_2
K598,131,1331,67.5742622307531,OTHER_CONDITION_2
J90X,6478,1323,71.9647253871268,OTHER_CONDITION_2
N358,10,1334,73.482877824249,OTHER_CONDITION_2
T378,44,1283,75.197836323514,OTHER_CONDITION_2
O049,9,1215,81.2957563468106,OTHER_CONDITION_2
I491,24,1304,68.6691289835719,OTHER_CONDITION_2
X999,321,1272,76.4005321722258,OTHER_CONDITION_2
K267,238,1284,72.7807124622552,OTHER_CONDITION_2
E858,12,1248,87.9631465530609,OTHER_CONDITION_2
E8136,26,1040,52.6839780052873,OTHER_CONDITION_2
D071,15,1341,38.9971915960748,OTHER_CONDITION_2
I426,105,1281,73.7924299005167,OTHER_CONDITION_2
N998,41,1248,62.5582167888828,OTHER_CONDITION_2
M4204,7,1309,88.3642353853536,OTHER_CONDITION_2
J353,38,1334,76.7632974844291,OTHER_CONDITION_2
-9420,18,1041,54.6938000572815,OTHER_CONDITION_2
-72989,6,1004,18.6404577912294,OTHER_CONDITION_2
A408,107,1330,65.3410636089281,OTHER_CONDITION_2
S667,9,1304,83.2270989522043,OTHER_CONDITION_2
Q391,45,1313,72.7153853921393,OTHER_CONDITION_2
I861,43,1321,87.5334961989441,OTHER_CONDITION_2
S430,86,1313,79.5339167427872,OTHER_CONDITION_2
M8411,16,1336,74.8643217204742,OTHER_CONDITION_2
E91899,21,1000,18.2386298566415,OTHER_CONDITION_2
-4272,6,1111,68.8001937981762,OTHER_CONDITION_2
K070,30,1348,49.2803381090058,OTHER_CONDITION_2
S0620,116,1320,78.4070033282401,OTHER_CONDITION_2
S308,102,1302,76.3807224004632,OTHER_CONDITION_2
-3009,15,1019,36.3243326553589,OTHER_CONDITION_2
-8230,81,1049,57.658849288158,OTHER_CONDITION_2
A3234,20,1079,50.225046173776,OTHER_CONDITION_2
-3621,13,1099,47.8425569593675,OTHER_CONDITION_2
Y833,639,1324,76.6145925834234,OTHER_CONDITION_2
B449 D,6,1347,81.4970347108825,OTHER_CONDITION_2
-4422,8,1107,58.5320425066476,OTHER_CONDITION_2
T460,67,1301,79.9018025777813,OTHER_CONDITION_2
-8028,20,1082,58.0231124548428,OTHER_CONDITION_2
Y590,12,1359,58.0127337118953,OTHER_CONDITION_2
N26X,128,1309,78.4802556636727,OTHER_CONDITION_2
K621,672,1268,58.8854309936251,OTHER_CONDITION_2
-2819,56,1071,55.0118759315342,OTHER_CONDITION_2
E8789,413,1064,53.6444611689726,OTHER_CONDITION_2
M674,40,1309,80.1818286211146,OTHER_CONDITION_2
K851,85,1396,18.338988178063,OTHER_CONDITION_2
T833,9,1328,54.5091735398731,OTHER_CONDITION_2
V866,6,1320,86.689484175803,OTHER_CONDITION_2
D464,16,1262,59.1785082046965,OTHER_CONDITION_2
R930,115,1341,67.4709000188359,OTHER_CONDITION_2
R001,1490,1315,80.061376636985,OTHER_CONDITION_2
Y576,22,1301,94.8932414491533,OTHER_CONDITION_2
I400,6,1355,65.7066714015159,OTHER_CONDITION_2
-2864,19,1099,52.7249843680227,OTHER_CONDITION_2
M844,21,1266,63.0792396608448,OTHER_CONDITION_2
Q518,7,1366,48.6684605018393,OTHER_CONDITION_2
B179,15,1402,21.5567909971616,OTHER_CONDITION_2
K921,1385,1298,80.0573097856,OTHER_CONDITION_2
-8912,6,1041,62.8999205086938,OTHER_CONDITION_2
D233,24,1256,81.671387766526,OTHER_CONDITION_2
